capture_id,entity_id,trip_id,service_date,association_status,association_confidence,association_method,association_evidence,candidate_trip_ids,candidate_entity_ids,rejected_candidate_ids,static_identity_status,counterpart_status
bart_live_20260913_201652,2019997,2019997,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019997""]",[],[],exact,not_applicable
bart_live_20260913_201652,2020039,2020039,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2020039""]",[],[],exact,not_applicable
bart_live_20260913_201652,2020034,2020034,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2020034""]",[],[],exact,not_applicable
bart_live_20260913_201652,2020035,2020035,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2020035""]",[],[],exact,not_applicable
bart_live_20260913_201652,2020036,2020036,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2020036""]",[],[],exact,not_applicable
bart_live_20260913_201652,2020181,2020181,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2020181""]",[],[],exact,not_applicable
bart_live_20260913_201652,2020182,2020182,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2020182""]",[],[],exact,not_applicable
bart_live_20260913_201652,2020183,2020183,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2020183""]",[],[],exact,not_applicable
bart_live_20260913_201652,2020121,2020121,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2020121""]",[],[],exact,not_applicable
bart_live_20260913_201652,2020184,2020184,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2020184""]",[],[],exact,not_applicable
bart_live_20260913_201652,2020122,2020122,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2020122""]",[],[],exact,not_applicable
bart_live_20260913_201652,2020123,2020123,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2020123""]",[],[],exact,not_applicable
bart_live_20260913_201652,2020124,2020124,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2020124""]",[],[],exact,not_applicable
bart_live_20260913_201652,2020179,2020179,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2020179""]",[],[],exact,not_applicable
bart_live_20260913_201652,2020125,2020125,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2020125""]",[],[],exact,not_applicable
bart_live_20260913_201652,2020180,2020180,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2020180""]",[],[],exact,not_applicable
bart_live_20260913_201652,694,694,2026-09-13,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""2019577"",""2019647"",""2019648"",""2019649"",""2019646"",""2019650"",""2019645""]",[],no_static_counterpart,observed_candidate
bart_live_20260913_201652,696,696,2026-09-13,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""2019651"",""2019578""]",[],no_static_counterpart,observed_candidate
bart_live_20260913_201652,698,698,2026-09-13,required_counterpart_not_observed,low,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],[],[],no_static_counterpart,required_not_observed
bart_live_20260913_201652,699,699,2026-09-13,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""2019577"",""2019647"",""2019648"",""2019649"",""2019646"",""2019650"",""2019645""]",[],no_static_counterpart,observed_candidate
bart_live_20260913_201652,700,700,2026-09-13,required_counterpart_not_observed,low,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],[],[],no_static_counterpart,required_not_observed
bart_live_20260913_201652,701,701,2026-09-13,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""2019651"",""2019578""]",[],no_static_counterpart,observed_candidate
bart_live_20260913_201652,702,702,2026-09-13,required_counterpart_not_observed,low,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],[],[],no_static_counterpart,required_not_observed
bart_live_20260913_201652,703,703,2026-09-13,required_counterpart_not_observed,low,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],[],[],no_static_counterpart,required_not_observed
bart_live_20260913_201652,705,705,2026-09-13,required_counterpart_not_observed,low,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],[],[],no_static_counterpart,required_not_observed
bart_live_20260913_201652,707,707,2026-09-13,required_counterpart_not_observed,low,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],[],[],no_static_counterpart,required_not_observed
bart_live_20260913_201652,2019645,2019645,2026-09-13,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""2019645""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965570,1965570,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965570""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965571,1965571,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965571""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965572,1965572,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965572""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965523,1965523,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965523""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965573,1965573,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965573""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965524,1965524,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965524""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965574,1965574,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965574""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965525,1965525,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965525""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965526,1965526,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965526""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965528,1965528,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965528""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965567,1965567,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965567""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965568,1965568,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965568""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965569,1965569,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965569""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965464,1965464,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965464""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965465,1965465,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965465""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965466,1965466,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965466""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965467,1965467,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965467""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965405,1965405,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965405""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965406,1965406,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965406""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965407,1965407,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965407""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965408,1965408,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965408""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965462,1965462,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965462""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965409,1965409,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965409""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965463,1965463,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965463""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965277,1965277,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965277""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965118,1965118,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965118""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965308,1965308,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965308""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965205,1965205,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965205""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965278,1965278,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965278""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965119,1965119,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965119""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965309,1965309,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965309""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965279,1965279,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965279""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965299,1965299,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965299""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965280,1965280,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965280""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965300,1965300,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965300""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965281,1965281,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965281""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965200,1965200,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965200""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965341,1965341,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965341""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965158,1965158,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965158""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965282,1965282,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965282""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965201,1965201,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965201""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965159,1965159,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965159""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965283,1965283,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965283""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965202,1965202,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965202""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965160,1965160,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965160""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965203,1965203,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965203""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965161,1965161,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965161""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965204,1965204,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965204""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965162,1965162,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965162""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965705,1965705,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965705""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965706,1965706,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965706""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965661,1965661,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965661""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965707,1965707,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965707""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965662,1965662,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965662""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965708,1965708,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965708""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965663,1965663,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965663""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965664,1965664,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965664""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965702,1965702,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965702""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965665,1965665,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965665""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965703,1965703,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965703""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965666,1965666,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965666""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965704,1965704,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965704""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965799,1965799,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965799""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965800,1965800,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965800""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,505172230,505172230,2026-09-11,realtime_only,low,no_static_trip_id_match,"[""GTFS-RT update retained"",""no static GTFS trip_id match""]",[],[],[],no_static_counterpart,not_applicable
bart_live_terminals_20260911_183436,1965801,1965801,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965801""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965854,1965854,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965854""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965802,1965802,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965802""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965855,1965855,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965855""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965856,1965856,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965856""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965857,1965857,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965857""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965798,1965798,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965798""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,1965858,1965858,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965858""]",[],[],exact,not_applicable
bart_live_terminals_20260911_183436,690,690,2026-09-11,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""1965277"",""1965278"",""1965279"",""1965280"",""1965281"",""1965282"",""1965162""]",[],no_static_counterpart,observed_candidate
bart_live_terminals_20260911_183436,692,692,2026-09-11,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""1965118"",""1965205"",""1965119"",""1965283""]",[],no_static_counterpart,observed_candidate
bart_live_terminals_20260911_183436,694,694,2026-09-11,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""1965119""]",[],no_static_counterpart,observed_candidate
bart_live_terminals_20260911_183436,695,695,2026-09-11,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""1965277"",""1965278"",""1965279"",""1965280"",""1965281"",""1965282"",""1965162""]",[],no_static_counterpart,observed_candidate
bart_live_terminals_20260911_183436,696,696,2026-09-11,required_counterpart_not_observed,low,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],[],[],no_static_counterpart,required_not_observed
bart_live_terminals_20260911_183436,697,697,2026-09-11,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""1965277"",""1965278"",""1965279"",""1965280"",""1965281"",""1965282"",""1965162""]",[],no_static_counterpart,observed_candidate
bart_live_terminals_20260911_183436,699,699,2026-09-11,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""1965118"",""1965205"",""1965119"",""1965283""]",[],no_static_counterpart,observed_candidate
bart_live_terminals_20260911_183436,701,701,2026-09-11,operational_telemetry,medium,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],"[""1965119""]",[],no_static_counterpart,observed_candidate
bart_live_terminals_20260911_183436,703,703,2026-09-11,required_counterpart_not_observed,low,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],[],[],no_static_counterpart,required_not_observed
bart_live_terminals_20260911_183436,705,705,2026-09-11,required_counterpart_not_observed,low,bart_to_antioch_numeric_namespace_with_same_capture_counterpart_check,"[""numeric_600_799_namespace"",""BART note: BART-to-Antioch trip IDs are not coordinated with schedule trip IDs"",""mandatory electric transfer north of PITT""]",[],[],[],no_static_counterpart,required_not_observed
bart_live_terminals_20260911_183436,1965852,1965852,2026-09-11,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965852""]",[],[],exact,not_applicable
